['roate', 'slick', 'abuna', 'aback']                   ['bbgbb', 'bbbgg', 'ggbby', 'ggggg']                   aback True
['roate', 'piums', 'aband', 'bride']                   ['ybbbg', 'bybbb', 'bybby', 'ggggg']                   bride True
['roate', 'feued', 'aband', 'brief']                   ['ybbby', 'ybbgb', 'bybbb', 'ggggg']                   brief True
['roate', 'piums', 'aband', 'brine']                   ['ybbbg', 'bybbb', 'bybgb', 'ggggg']                   brine True
['roate', 'sculk', 'awing', 'bring']                   ['ybbbb', 'bbbbb', 'bbggg', 'ggggg']                   bring True
['roate', 'sculk', 'brink']                            ['ybbbb', 'bbbbg', 'ggggg']                            brink True
['roate', 'sculk', 'awing', 'briny']                   ['ybbbb', 'bbbbb', 'bbggb', 'ggggg']                   briny True
['roate', 'sculk', 'brisk']                            ['ybbbb', 'ybbbg', 'ggggg']                            brisk True
['roate', 'macon', 'aahed', 'broad']                   ['yyybb', 'bybyb', 'ybbbg', 'ggggg']                   broad True
['roate', 'croon', 'gilds', 'broil']                   ['yybbb', 'bggbb', 'byybb', 'ggggg']                   broil True
['roate', 'phons', 'bovid', 'broke']                   ['yybbg', 'bbgbb', 'gybbb', 'ggggg']                   broke True
['roate', 'croon', 'abamp', 'brood']                   ['yybbb', 'bgggb', 'bybbb', 'ggggg']                   brood True
['roate', 'croon', 'abamp', 'brood', 'brook']          ['yybbb', 'bgggb', 'bybbb', 'ggggb', 'ggggg']          brook True
['roate', 'croon', 'abamp', 'broom']                   ['yybbb', 'bgggb', 'bybyb', 'ggggg']                   broom True
['roate', 'broth']                                     ['yybgb', 'ggggg']                                     broth True
['roate', 'croon', 'bifid', 'brown']                   ['yybbb', 'bggbg', 'gbbbb', 'ggggg']                   brown True
['roate', 'scuft', 'aband', 'brunt']                   ['ybbyb', 'bbgbg', 'bybgb', 'ggggg']                   brunt True
['roate', 'sculk', 'brush']                            ['ybbbb', 'ybgbb', 'ggggg']                            brush True
['roate', 'ablow', 'brute']                            ['ybbgg', 'bybbb', 'ggggg']                            brute True
['roate', 'slimy', 'phang', 'buddy']                   ['bbbbb', 'bbbbg', 'bbbbb', 'ggggg']                   buddy True
['roate', 'sling', 'abjud', 'budge']                   ['bbbbg', 'bbbby', 'bybyy', 'ggggg']                   budge True
['roate', 'slimy', 'phang', 'buggy']                   ['bbbbb', 'bbbbg', 'bbbby', 'ggggg']                   buggy True
['roate', 'sling', 'abele', 'bugle']                   ['bbbbg', 'bybby', 'bybgg', 'ggggg']                   bugle True
['roate', 'slimy', 'bodhi', 'build']                   ['bbbbb', 'bygbb', 'gbyby', 'ggggg']                   build True
['roate', 'shunt', 'abeng', 'built']                   ['bbbyb', 'bbybg', 'bybbb', 'ggggg']                   built True
['roate', 'sling', 'abele', 'bulge']                   ['bbbbg', 'bybby', 'bybyg', 'ggggg']                   bulge True
['roate', 'slimy', 'badly', 'bulky']                   ['bbbbb', 'bybbg', 'gbbyg', 'ggggg']                   bulky True
['roate', 'slimy', 'badly', 'bully']                   ['bbbbb', 'bybbg', 'gbbgg', 'ggggg']                   bully True
['roate', 'slimy', 'hanap', 'bunch']                   ['bbbbb', 'bbbbb', 'ybgbb', 'ggggg']                   bunch True
['roate', 'slimy', 'phang', 'bunny']                   ['bbbbb', 'bbbbg', 'bbbgb', 'ggggg']                   bunny True
['roate', 'sculk', 'burly']                            ['ybbbb', 'bbygb', 'ggggg']                            burly True
['roate', 'scuft', 'burnt']                            ['ybbyb', 'bbybg', 'ggggg']                            burnt True
['roate', 'scuft', 'burst']                            ['ybbyb', 'ybybg', 'ggggg']                            burst True
['roate', 'lenes', 'abaht', 'bused']                   ['bbbby', 'bbbgy', 'bybbb', 'ggggg']                   bused True
['roate', 'slimy', 'hasps', 'bushy']                   ['bbbbb', 'ybbbg', 'ybgbb', 'ggggg']                   bushy True
['roate', 'shunt', 'aband', 'butch']                   ['bbbyb', 'byyby', 'bybbb', 'ggggg']                   butch True
['roate', 'muils', 'butte']                            ['bbbgg', 'bgbbb', 'ggggg']                            butte True
['roate', 'snool', 'aalii', 'buxom']                   ['bybbb', 'bbbgb', 'bbbbb', 'ggggg']                   buxom True
['roate', 'feued', 'aspic', 'buyer']                   ['ybbby', 'bbygb', 'bbbbb', 'ggggg']                   buyer True
['roate', 'lysin', 'bylaw']                            ['bbybb', 'ygbbb', 'ggggg']                            bylaw True
['roate', 'lysin', 'abaca', 'cabal']                   ['bbybb', 'ybbbb', 'yyyyb', 'ggggg']                   cabal True
['roate', 'lysin', 'cadgy', 'cabby']                   ['bbybb', 'bybbb', 'ggbbg', 'ggggg']                   cabby True
['roate', 'lysin', 'admin', 'cabin']                   ['bbybb', 'bbbgg', 'ybbgg', 'ggggg']                   cabin True
['roate', 'galis', 'becap', 'cable']                   ['bbybg', 'bgybb', 'yyyyb', 'ggggg']                   cable True
['roate', 'linos', 'aahed', 'cacao']                   ['byybb', 'bbbyb', 'ygbbb', 'ggggg']                   cacao True
['roate', 'galis', 'abcee', 'cache']                   ['bbybg', 'bgbbb', 'ybgbg', 'ggggg']                   cache True
['roate', 'snipy', 'cacti']                            ['bbygb', 'bbybb', 'ggggg']                            cacti True
['roate', 'lysin', 'cadgy', 'caddy']                   ['bbybb', 'bybbb', 'gggbg', 'ggggg']                   caddy True
['roate', 'clept', 'cadet']                            ['bbyyy', 'gbybg', 'ggggg']                            cadet True
['roate', 'genal', 'cagey']                            ['bbyby', 'yybyb', 'ggggg']                            cagey True
['roate', 'carrs', 'cairn']                            ['ybybb', 'ggbgb', 'ggggg']                            cairn True
['roate', 'genal', 'bachs', 'camel']                   ['bbyby', 'bybyg', 'bgybb', 'ggggg']                   camel True
['roate', 'abcee', 'cameo']                            ['byyby', 'ybygb', 'ggggg']                            cameo True
['roate', 'lysin', 'abaca', 'canal']                   ['bbybb', 'ybbby', 'ybyyb', 'ggggg']                   canal True
['roate', 'lysin', 'chang', 'candy']                   ['bbybb', 'bybby', 'gbyyb', 'ggggg']                   candy True
['roate', 'lysin', 'chang', 'canny']                   ['bbybb', 'bybby', 'gbygb', 'ggggg']                   canny True
['roate', 'aband', 'canoe']                            ['byybg', 'ybbyb', 'ggggg']                            canoe True
['roate', 'linos', 'annoy', 'canon']                   ['byybb', 'bbggb', 'yyggb', 'ggggg']                   canon True
['roate', 'balms', 'gappy', 'caper']                   ['ybyby', 'bgbbb', 'bggbb', 'ggggg']                   caper True
['roate', 'clint', 'caput']                            ['bbyyb', 'gbbbg', 'ggggg']                            caput True
['roate', 'alway', 'carat']                            ['ybyyb', 'ybbgb', 'ggggg']                            carat True
['roate', 'macon', 'cargo']                            ['yyybb', 'bgyyb', 'ggggg']                            cargo True
['roate', 'macon', 'carol']                            ['yyybb', 'bgygb', 'ggggg']                            carol True
['roate', 'carrs', 'carry']                            ['ybybb', 'ggggb', 'ggggg']                            carry True
['roate', 'aglus', 'carve']                            ['ybybg', 'ybbbb', 'ggggg']                            carve True
['roate', 'butch', 'caste']                            ['bbygg', 'bbyyb', 'ggggg']                            caste True
['roate', 'clint', 'catch']                            ['bbyyb', 'gbbby', 'ggggg']                            catch True
['roate', 'tweel', 'aahed', 'cater']                   ['ybyyy', 'ybbgb', 'bgbgb', 'ggggg']                   cater True
['roate', 'snipy', 'tabac', 'catty']                   ['bbygb', 'bbbbg', 'ygbby', 'ggggg']                   catty True
['roate', 'lysin', 'abaca', 'caulk']                   ['bbybb', 'ybbbb', 'ybbyb', 'ggggg']                   caulk True
['roate', 'galis', 'amice', 'cause']                   ['bbybg', 'bgbby', 'ybbyg', 'ggggg']                   cause True
['roate', 'lysin', 'cavil']                            ['bbybb', 'ybbgb', 'ggggg']                            cavil True
['roate', 'plish', 'abase', 'cease']                   ['bbgbg', 'bbbgb', 'bbggg', 'ggggg']                   cease True
['roate', 'balms', 'acedy', 'cedar']                   ['ybyby', 'bybbb', 'yyyyb', 'ggggg']                   cedar True
['roate', 'demon', 'aargh', 'cello']                   ['bybby', 'bgbyb', 'bbbbb', 'ggggg']                   cello True
['roate', 'plish', 'chafe']                            ['bbgbg', 'bbbby', 'ggggg']                            chafe True
['roate', 'slick', 'chaff']                            ['bbgbb', 'bbbyb', 'ggggg']                            chaff True
['roate', 'slick', 'chain']                            ['bbgbb', 'bbyyb', 'ggggg']                            chain True
['roate', 'scind', 'chair']                            ['ybgbb', 'byybb', 'ggggg']                            chair True
['roate', 'slick', 'chalk']                            ['bbgbb', 'bybyg', 'ggggg']                            chalk True
['roate', 'slick', 'chaff', 'champ']                   ['bbgbb', 'bbbyb', 'gggbb', 'ggggg']                   champ True
['roate', 'slink', 'chant']                            ['bbgyb', 'bbbgb', 'ggggg']                            chant True
['roate', 'chaos']                                     ['bygbb', 'ggggg']                                     chaos True
['roate', 'scind', 'chard']                            ['ybgbb', 'bybbg', 'ggggg']                            chard True
['roate', 'scind', 'calmy', 'charm']                   ['ybgbb', 'bybbb', 'gybyb', 'ggggg']                   charm True
['roate', 'crims', 'chart']                            ['ybgyb', 'gybbb', 'ggggg']                            chart True
['roate', 'plish', 'chase']                            ['bbgbg', 'bbbgy', 'ggggg']                            chase True
['roate', 'slick', 'chasm']                            ['bbgbb', 'ybbyb', 'ggggg']                            chasm True
['roate', 'genal', 'aapas', 'cheap']                   ['bbyby', 'bybgb', 'bbygb', 'ggggg']                   cheap True
['roate', 'clept', 'cheat']                            ['bbyyy', 'gbgbg', 'ggggg']                            cheat True
['roate', 'lenes', 'aahed', 'check']                   ['bbbby', 'bybbb', 'bbyyb', 'ggggg']                   check True
['roate', 'lenes', 'cheek']                            ['bbbby', 'bybgb', 'ggggg']                            cheek True
['roate', 'feued', 'caphs', 'cheer']                   ['ybbby', 'bybgb', 'gbbyb', 'ggggg']                   cheer True
['roate', 'lenes', 'chess']                            ['bbbby', 'bybbg', 'ggggg']                            chess True
['roate', 'sleet', 'aargh', 'chest']                   ['bbbyy', 'ybgbg', 'bbbby', 'ggggg']                   chest True
['roate', 'slimy', 'accha', 'chick']                   ['bbbbb', 'bbgbb', 'byyyb', 'ggggg']                   chick True
['roate', 'sling', 'aahed', 'chide']                   ['bbbbg', 'bbgbb', 'bbyyy', 'ggggg']                   chide True
['roate', 'lenes', 'aahed', 'chief']                   ['bbbby', 'bbbgb', 'bbygb', 'ggggg']                   chief True
